tweet_id,sentiment,content
1750930314,surprise,@rayatkinson last I looked.  Hi back...
1750930371,happy,@elengrey Yay!  Lucky!  What'd you do?
1750930421,happy,"twitter fam, i`m about to hop back on AIM i went ghost on y`all lolz sowwy"
1750930428,happy,Boy is all graduated!  So proud of him!
1750930551,neutral,going 4 a swim
1750930557,happy,"@JRKNaughtyNurse Yep, @thespunkyone that B-Day kiss is gonna happen, right @JonathanRKnight"
1750930618,happy,@lancegross http://twitpic.com/4vd89 - such a good looking cpl!! can't wait to see what kind of kids y'all will have!
1750930666,angry,@jareason There's nothing good on tonight anyway!!   #Sigjeans
1750930689,happy,"just finished watching &quot;Role Models&quot; (hilarious), and debating whether to go to 251. Hmmm..."
1750930704,happy,@johncmayer heylo johnn (: im a huge fan. hope ur day is awesomee. cuzz im home sick and its kinda less than awesome.. anyways.. PEACE
1750930722,happy,Went shopping a lil... I deserve it... And now a night on the town in the big city of Norfolk
1750930734,neutral,@Djalfy Thats on Fox isnt it? Never watched it
1750930737,angry,Wow... my god the whole UI is sooo much snappier. It's more responsive than TweetDeck now!  Tweets feel like IMs lol
1750930758,happy,"@kamiNcali Oh, no need to stop. I could use the ego boost."
1750930769,angry,"@rorschachsgirl Yeah--those pants are horrible!  Yeah--my wife loves the job.  She loves performing and kids, so it's a good environment."
1750930770,happy,I wish I can see clips of your show that you hosted. Hottie Shawn in the 80's! and yes your still a Hottie!
1750930773,happy,Spending quality time with my family! God knows I need this right now...
1750930778,sad,If you save these pix from the Today show please credit www.wireimage.com Thanks
1750930827,happy,@SarahRoseteER happy early mothers day!!!!
1750930867,sad,@kurliedoc poor grace!!! You need to date a cute male nurse.
1750930968,happy,"@elysion32  I am here to make friends.. real life, internet.. what ever level people are comfortable with.."
1750930969,happy,walked over 140 blocks today. then ate a delicious black &amp; white cookie.
1750931054,happy,Ha ha ha @yoko71 I know! Love it! Love him!
1750931079,happy,Sometimes i feel pathetic going to bed so early. Oh well.  i TOTALLY get clam chowder tomorrow! =D
1750931144,neutral,@asinkujobear lol what..i was thirsty!
1750931210,happy,Haven't been on in foreverr!  Almost happy mother's dayy. Yay. :]
1750931245,happy,Enjoying d view @ sg flyer
1750931264,sad,ok shopping was far too fun ~ unpacking the bags now
1750931288,sad,@RedHotCopy I fell asleep on a plane watching Frost/Nixon - hope it works out better for you than it did for me
1750931334,neutral,"@JoeSDMF I know, but I wanna finish bsg first"
1750931338,happy,@jimmymcdonald Let me know how that turns out!!
1750931467,happy,"This feeling inside me, Oh it sends me sky high..."
1750931478,happy,The Goonies. Projected. On a garage door. With my friends. Amazing.
1750931483,surprise,"World's Happiest Places ...   Denmark, Finland and the Netherlands"
1750931535,fear,@jeffpower What are you reading?
1750931579,neutral,@Krucial nothing just joined up
1750931624,fear,ops   that lol wasnt supposed to got to twitter
1750931662,happy,@EverRaven I figured you'd be bouncing about it
1750931664,surprise,@lomascar yo i got my blur tickets yesterday  i'm going on the 1st day whatbouts u?
1750931792,neutral,@dirtbikegirl18 I don't think he's confirmed but I have a feeling he'll be at Glen Helen. Just my opinion
1750931806,happy,@howie_d ...I'm so happy for you guys! COngratulations!
1750931827,happy,good luck tonight boy
1750962887,surprise,"we went, we bought, we conquered! and we came back with the most delicious custard croissant"
1750962900,surprise,"@NewShoreline Ouch, give me a heads up so I'll know when to duck"
1750963069,happy,saw Hannah Montana Movie today!! was the best!!!!!! was AWESOMEEEEEE!!!!!!  Hannah  and Miley RockS! lol
1750963128,happy,At the @drakkardnoir concert! I hope @SongzYuuup makes a guest appearance
1750963138,fear,resting had a whole day of walking
1750963294,neutral,"@nhuhieuma ava nï¿½y c?ng ch? cï¿½ 3 mï¿½u nh?? :-/ @gk2007 thui, hem sao em ?, c? h?i cï¿½n nhï¿½u m?,"
1750963317,neutral,Is watching Bruce almighty
1750963404,neutral,@CrazyOnYou Very true.  And well behaved women rarely make history.
1750963438,fear,@_handz_ it was quiet.... unfortunatly but what the hell it's good the chill out too right?
1750963447,happy,New Twitter coolness: conversations with neighbors (http://is.gd/ybd0) during a thunderstorm.
1750963457,neutral,"gtg now, listen to cobra's new song @ their myspace, ttyl  santi &lt;3"
1750963538,neutral,@coruscating It's a date!
1750963564,happy,"@tenotch awesome, I'm glad you like it.  FYI - Platinum Notes 3.0 should be out as a free upgrade this summer"
1750963580,neutral,@ishakey yea so wassup
1750963583,surprise,"@4ut I am ok, I think I will just take the attitude that Mothers Day is an invented Hallmark holiday from now on"
1750963606,neutral,@EricMillegan 0k...enjoy Dora the Explorer..  greetings to your niece!!
1750963705,happy,just had a bbq... YUM im full now
1750963733,happy,"@ryan_leslie I love the video!! You are inspiration Mr. Leslie, can't wait for the new album still rocking the debut."
1750963741,fear,@coolzebras They open at 9 a.m.   And I hope to be there shortly after that.   No guarantees for me though!
1750963766,neutral,"@tccrt3r heyy! @RayleneOrnelas told me to follow u, whatsup?"
1750963783,neutral,@GregInsco thats another sponsor
1750963845,neutral,@ozdj Can I also have a swirly flat white?
1750963939,fear,"@mamapigeon I be ok, you?"
1750963971,fear,@The_Tech_Update Do you know your Nutty Newsire twitterfeed ones are coming through w/o links? I can't be lazy without the links...LOL
1750964076,happy,@EugeniaChavez http://twitpic.com/4w1gg - love it
1750964123,happy,I completely forgot it was mothersday today.. Lol  Happy mothersday to all of you beautiful mums out there!
1750964129,happy,"@mde Glad to hear you made it out, I hear that place used to be it's own country  Looking forward to your arrival!"
1750964133,happy,@sexinstilettos NICE TO TWEET U
1750964239,sad,"Slept in, woke up with an iced coffee, lazed about &amp; went out for a late lunch with the BF. It's been a sweet little laid-back Saturday."
1750964241,neutral,@savagestar Sounds like you won backstage passes
1750964318,surprise,@MissVerna http://twitpic.com/4visl - WOW this looks incredible! wicked job on the butterflies! they're fantastic!
1750964379,happy,"Pool, alcohol, &amp; a cute band, couldn't ask for more on a Saturday night  #fb http://twitpic.com/4w1rr"
1750964400,fear,Pretty  is it long or short? Sparkly or shiny? Lol
1750964413,happy,@SweetWifey Her new cd is lovely.
1750964442,fear,"@robdyrdek You know, there are just some things that shouldn't be seen. That's sure as hell, one of 'em. lol"
1750964507,happy,"1 surprise party today, 2 parties tomorrow.  FunFunFun! But, need to finish bug project. O_O"
1750964545,happy,I &lt;3 Owl City.
1750964560,neutral,@djlezlee that's the only way to get things done. no distractions
1750964626,happy,"@iamkeshia happy birthday keshia, keshia, bo beshia"
1750964630,happy,"wow, nothing like a sale to perk up a girl's evening, huh!"
1750964683,sad,Just finished mowing the lawn.
1750964688,happy,"@Turch Aww, congrats to the family. ;) Send me piccies in the email!"
1750964743,neutral,@retrorewind thanks
1750964785,happy,05/30 - first session  yay me!
1750964829,neutral,: Chillin' at home-watching a movie on tv &amp; making some &quot;healthified&quot; streusel coffee cake.
1750964856,happy,@Prince_Aries Me and that person have something in common then! LOL jk....
1750964955,happy,@lilcdawg its because we run on CPT!!!
1750964992,fear,Ok peeps...I'm not crazy...I was twittering 2 someone but had no idea how 2 direct msg from my cell! Blonde moment!
1750965004,happy,big ups sister #1 for calling in too
1750965087,happy,@NJE112 hey mate fancy finden you on hea
1750965106,neutral,"After a week staying with my Grandmother, I'm home in Lopatcong. . Can start my new book tonight.   http://twitpic.com/4w1s0"
1750965135,happy,Just sang &quot;Shine&quot; by Newsboys in the car with @hollyewallace Holla!
1750965177,neutral,"Out with Bre, Jimmy, and Jon P?"
1750965202,fear,@ATL_Da_Realest hehe hell. I'm finna qet to drankin DAMNIT.
1750965205,happy,@OfficialBgizzle  Whaaaaaaaaaat?!  Thas HOT B!    Super nice!
1750965231,happy,Less than 24 hrs until GRADUATION!!! Going out tonight to celebrate
1750965239,surprise,@PrinceSammie OMG its working
1750965299,fear,@michaelsheen OMG that's really good i want to see the photos! have a nice day
1750965321,neutral,http://twitpic.com/4w1s4 - Found at a garage sale for $1.50
1750965364,happy,@huma_rashid aww how cute  I like that song a lot
1750965401,surprise,Dan and alli are here. They suprised me
1750965403,fear,@wearpalettes I really don't want to send it over this site....it's kinds private...
1750965433,happy,Star Trek rocked!  It was WAY better than I expected
1750965456,neutral,@ddlovato WELCOMEEE BACKKKKK
1750965535,neutral,I'm in the Starbucks with a cup of coffee   http://yfrog.com/ehhmyj
1750965542,happy,going to another birthday party tonite
1750965551,neutral,Just got back from baby sitting. It went well.
1750965577,fear,"Recovering from my crazy family. I love them, but they ain't got it all   I only see em a couple of times a year, so I guess I can deal."
1750965599,sad,good morning. today is my last day of &quot;freedom&quot;. back to work tomorrow. i'm sorta stoked-not stoked. but well.
1750965622,happy,i cooked breakfast for my mom  HAPPY
1750965705,neutral,@coreymekell not a lot!! im bored! My names Crissy BTW lol How u doinnnn???
1750965754,neutral,@buildstrong we found a ride
1750965764,fear,i gots a summer job
1750965781,neutral,@JustJayde  Make sure ur plantin next to the water in the soil
1750965790,fear,hanging out with my babyy
1750965874,surprise,@addieking it was amazing
1750965918,surprise,"@EhMahLee Were you able to watch it online?!  I hope you were!  And yeah, Belinda Jensen was really good"
1750965945,happy,@FirstDigg Congrats on your bike ride today.. Very impressive indeed.. Ya might be doing' the &quot;Tour De France&quot; some day
1750965946,happy,"@kkaleal my hubby's a vet, so we 'get' that animals are like children!! all the best! hope ur biz is going well"
1750965980,happy,Only six hours left of being 15
1750965990,neutral,@sburkhead
1750966033,happy,@Iamme828 No becuz we're being honest! Lets look at the big picture..my happy ending with the smile on my face
1750966053,neutral,Yay my ears match
1750966058,happy,Eatin nachos watchin the game.!  all i gOtta say is LebrOn is a Beast. ! dO anybOdy feel me.?
1750966153,fear,"@eeshkapeesh Aw, sorry E. :/ I hope it looks up for you (lame ear) And there's always next year! Crap. Lamer ear :/ Fail. Uhh..Love ya E!"
1750966231,happy,I love you MOM!
1750966258,happy,LOL. My moms present cost 69 dollars.
1750966262,happy,"@thespunkyone So then Fuckin Awesome Super Sexy Stud Muffin Beast, How's that sound to you @JonathanRKnight"
1750966313,happy,"@fotojen @halgriffin hope you guys are having fun!  Can't wait for ya'll to be back, Wilmy isn't the same without you"
1750966371,surprise,@smokinace88 - Last night was the best one so far I think. Except we didn't see him throw his equipment at the car
1750966377,sad,@Sobbee Naw.. it was pretty tame. Only 1 guy in costume.. a Voyager-style &quot;medical&quot; uni. Disappointed there weren't any more in costume.
1750966465,neutral,@Lil_Heidi_V  Thank you pretty lady.
1750966493,happy,@artcon http://twitpic.com/4vfcx - awesomeeeeee
1750966503,surprise,"trying to decide what to do tonight. Study Chem or write the night away. The night's still young, perhaps I'll do both"
1750966593,happy,is STILL sick. But still loves revenge and the possibility of more revenge to come
1750997609,neutral,calling debby ryan!
1750997719,neutral,playing Wii!
1750997738,sad,"I'm in VA for the weekend, my youngest son turns 2 tomorrow......it makes me kinda sad, he is getting so big, check out my twipics"
1750997747,neutral,@enjoymore Your cave? Does it have an espresso machine?
1750997749,happy,wishes @ashleytisdale would admit she has a new lovah
1750997810,neutral,"@jordangerous Oh, I don't really have much of an opinion on her either way. It's just a night to rip everything."
1750997812,neutral,TV time  see yall later! xoxo
1750997821,happy,I'm feeling better now that I have something in my tummy
1750997850,happy,"CSI NY comes back to aus with 'sex, lies and silicone' (s05e04) EVRYONE ON EAST COAST TUNE IN TONIGHT  pleaseee"
1750997853,fear,@CHAUNDON SON! WTF?? She just bit holes in the damn bread!!! Who does that?? Why has God forsaken me?? why?
1750997860,neutral,"@nodgesoft pfft, cydia apps ftw, code on the phone, make, reload springboard"
1750997889,neutral,"@tararizing it makes me happy to hear a girl talk, or tweet, about the nba. but... could you give my nuggets some love?!"
1750997916,fear,"@flamingokitty *hugs* me not sad really, me just messing"
1750997955,happy,"Just came back from hanging out with some friends + cocktails. &lt;3 I'm not drunk, but feeling good.  Hope everyone's well?"
1750998012,happy,Loving the cairns clan
1750998015,neutral,@Beangirl Pad Thai is my favourite
1750998095,sad,@yourfaveblonde I could have! I had extra tickets. Plus we had two Twitter Giveaways  We'll get you next time.
1750998113,happy,Relaxing after a busy week and a tedious Saturday . . .
1750998125,neutral,Laying in the bed boreddddd looking through old cookbooks for new recipes
1750998137,fear,Lil Kim ;  Download omq ; i think i like that sonqq noww lol .
1750998138,neutral,@Courtney_ @beachbum77
1750998148,neutral,"@OppositeLock THE TERMINAL was my kind of movie  well, anything with airplanes &amp; hot chicks in it, is my kinda movie"
1750998156,fear,@retrorewind can you play I Wish by Jordan Knight
1750998251,neutral,http://twitpic.com/4w269 - My 789 pacman pic
1750998385,neutral,is maxin and relaxin... ahhh
1750998526,surprise,@Jeremy_LaMont yr very young looking dude
1750998570,happy,@gvesenka I hope for a speedy recovery for you!
1750998582,happy,@hellocupcake84 Well I'm trying to get rid of a lot of my stuff.  You could come over and pillage.
1750998584,happy,is learning how to play Waiting for Love by P!nk on acustic guitar!  epic
1750998588,happy,@theDebbyRyan Just left you a message! Hope you get it
1750998599,happy,finished eating sushi with ladiez  getting shwasteddddddddd**
1750998745,happy,definitely ready for a plate of pancakes.
1750998766,happy,"me &amp; kelly share the same last name, wouldnt that be sweet if we were related  @TheEllenShow"
1750998798,happy,"Family is here,hanging with them"
1750998864,happy,phew!  made it thru the return of babysitting!
1750998921,happy,"&quot;you can ride one, you can catch one, but its not summer til you pop open one&quot;  ?"
1750999024,neutral,back in wayland  its good to be home
1750999031,sad,"At the apartment, nothin to do, a little hungry  http://myloc.me/Fim"
1750999045,neutral,hanging with Bri
1750999091,happy,Happy Mother's Day to all the Mums
1750999137,happy,In a really Good mood for absolutely no reason  tee her
1750999152,fear,Happy mothers day to all the mothers out there!
1750999212,surprise,"gasp-- 10 followers! i feel almost famous. i used to think i would be famous when i grew up one day LOL. oh well, cheers to norm peeps!"
1750999246,neutral,- stillll listening to 'paranoid'  now starting civics homework+ new JONAS episode !
1750999300,happy,@WayneDaStar oh wow THANKS Wayne
1750999327,fear,I wonder if I should put a bet on Cubs winning world series in 2015 due to BTTF II. I'd love it if it actually happens.  Me = geek
1750999335,happy,Geesh 5 days straight (he's not the boy-nside joint) LOL .....headed with @missdanibaby and then go c BF
1750999454,happy,Had a nice pre mother's day dinner out. Now a cocktail before retiring for the evening
1750999505,happy,@mallz Thanx love
1750999598,fear,@gregfairbanks They better not be out when I get there.  I NEED MY FIX!
1750999610,fear,Rewarding myself with dinner at American Dream pizza on the rooftop terrace. Perfection  got 7 pages done on the prospectus!!
1750999620,happy,Scratch that. Now we're watching 'marley and me'. Thinking I could stay awake better for this one.
1750999650,happy,@K_night4me *HUGS*  i'm sure they will
1750999653,fear,"@animesnob yeah i checked it, pretty nice site"
1750999670,surprise,@sarahdope http://twitpic.com/4w22u - Its so pretty! The girls must love you a whole lot  Happy bday again!
1750999744,happy,Happy Mother's day to MOMMY
1750999802,happy,"@jojowright http://twitpic.com/4w24f - ooh, nice score, jojo!"
1750999830,neutral,looking at all my old myspace status' oh mann. Skyrockets in flight! afternoon delight! AAAAAAAAfternoon delight!
1750999839,neutral,and to james's we go!
1750999891,neutral,"Needless to say, I didn't stay to find cache#90."
1750999894,surprise,@Jennettemccurdy http://twitpic.com/4uy8l - LOL  why are they drumming there?
1750999901,happy,@kyladreams aw you're the shit  thanks so much for the twitter loveeee. i appreciate every last drop
1750999928,happy,"Love story on loop for the past 30 minutes. I love this song.. It makes me happy, like this!"
1750999930,happy,Glad to see @Nigellamb and more Red Bull Air Racers here keeping us in the loop
1750999943,happy,"@ForetDeMichelle you don't need my physical presence, you have my energy already!!!"
1750999955,happy,Adventures with jamie and bethhh
1751000053,happy,"My three-day weekend starts now.  Was gonna watch Star Trek, but opted to go another night instead."
1751000063,neutral,@Rhispect LOL thx
1751000078,neutral,@corie_michele thanks for that...am now following them...love good causes
1751000080,neutral,@babycakes1966 i agree
1751000089,neutral,good morning!
1751000134,neutral,@_owl_ ah but you're already on my list
1751000160,happy,@lyndons think yourself lucky!  I also broke  all my fingers at school when a window sash broke with my fingers like pancakes on the sill
1751000223,neutral,@Shareka Happy birthday!
1751000317,surprise,"@XDmexicanXD no, sir, they did not! i was amazed when i woke up this morning."
1751000426,neutral,@josephgelb thanks for the answer  I had been wondering the whole week
1751000450,fear,i am promsing miiself im not goin to hurt miiself for the rest of the day...wow that will be a miricle if it happens  lol
1751000537,neutral,"Thanks to all the people who added me on Skype  If you want to add me, my name is same as my twitter name, and my YT name, and Blogtv, etc"
1751000556,happy,Ok we found our way now... I think  tonight let's just let go its dance time!
1751000793,happy,@Franca Honored to tweet ya...
1751000855,happy,"Uh, happy mother's day mum."
1751000875,neutral,Getting ready for an early night tweeps!   Have a great one every 1
1751000893,happy,everyone follow @FollowMandy and @FollowSavvy ! they are amazing
1751000951,fear,"Tomorrow's mother's day. I need to get all my crap together soon.. Noor left, It was fun  it's been NINE months!"
1751000983,neutral,"@doctorsound I am 28 and I still haven't been to a club. Lots of bars, though. I don't think I'm missing much"
1751001098,sad,"Nanay cried after reading the card I gave her. Hugged her and next thing I knew, I was crying, too! Haha We're such cry babies. Love her."
1751001119,happy,@paulwingz nothinbg home about to jump in the shower the streets is calling meeeeeeee  @STEFFSOFLII what is it 4 tonight @COKEbabyy tell m
1751001129,neutral,waiting on food.
1751001174,fear,"@psuperstar the problem is, superstars always deliver huge files! too much energy pixels"
1751001305,neutral,@Adrienne_Bailon talk with your HIPS
1751001306,neutral,@NarotBahar are u planning on doing cardio for 1.5 hrs? If so that's very reasonable  whatcha do last night?
1751001325,surprise,"@plynke plus, look at all the orbs! you either have ghosts or you need to clean the mirror"
1751001341,happy,going to see star trak expecting noting but amazing
1751001380,neutral,@NatalieGelman keep telling yourself you'll feel better by doing it and tomorrow can be a lazy day... it is Sunfay afterall  (Excuses.)
1751001384,happy,Night of the cookers with my dad
1751001425,happy,@Ja101 Makes me wish I had dogs instead of cats!
1751033219,happy,Alexander Ovechkin is definitely my new favorite NHL player
1751033318,surprise,"@erinlouise @Miss604 being a fan is certainly not about being attractive. But, if you like the pink, to each their own  #canucks"
1751033388,fear,@shelby_says ha ha funny
1751033542,happy,and we're off  to OT !! exciting game like always
1751033572,happy,@InnyVinny why thank you!  u out tonight?
1751033610,happy,chillin with my bros and a couple of yeunglings   doesn't get much better than this
1751033633,angry,@Jorge924 you might also want to include &quot;never wear a moonwolf&quot; to that
1751033710,neutral,It feels good to be good at something
1751033752,happy,KMF going smoothly so far. Free stuff is always a plus.
1751033803,happy,Playing pacman on itouch!  lol
1751033853,happy,pythonkings.nl    equals ----&gt;       almost better than the sims....
1751033887,neutral,@melmyfinger ill check that out
1751033991,happy,At the reception eating some nasty ass pasta Woot! But other than that its beautiful!
1751034016,happy,@Mariah1221 oh n shouldn't you be shopping for a lovely gift for your delightful mother.
1751034050,happy,Happy mother's day nfty!!!!!!!!!!!!!!!!!!!!!!
1751034102,happy,@jcpwee JACKSON RATHBONE!
1751034201,fear,@esoterismo My Dad told me music that has the power to heal the soul. Sure is true of yours
1751034214,neutral,Chatting w/ Calyx.
1751034236,angry,cant wait to eat
1751034261,neutral,"about to head to the Strand, goodnight"
1751034267,happy,@hnnhmllr lmao! You baked non-stop? Sounds like yummy fun!
1751034271,happy,Feeling smooth like chrome
1751034313,neutral,Watching The Seeker
1751034320,neutral,Holy crap I am exhausted! Resting up so I can go see Wolverine later
1751034328,happy,Fun at the water park then dinner at the rainforest cafe (all free!) then party tonight  pretty good Saturday I think.
1751034357,neutral,@LilliJ ..i'm a buffalo worshipper  ... maybe it is time to pay a visit to my preferred buff-schack in town. http://twitpic.com/4w2ls
1751034369,happy,"Really enjoyed Star Trek - great movie, amazing special effects. Definately recommend even if your not a Trekky"
1751034379,neutral,taking in the local art
1751034402,happy,"@Jonasbrothers OMJ I loved it....it was a good laugh and Frankie did a great job, and you guys did too ~Agnes"
1751034436,sad,@miss_k_renee On a Saturday? Not so cool friend. Same job  Different position! Let me know when your in town again!!! Miss U
1751034463,happy,"@crzyqbn That's awesome dude, yay for surprise celebrities!  I got to meet him a few years ago, he was soooo friendly."
1751034489,fear,A painter paints pictures on canvas.  But musicians paint their pictures on silence  ~Leopold Stokowski
1751034538,neutral,@classicbecca bamboo/jade green !
1751034555,happy,home for the night to hang out with my mom and study
1751034563,happy,Nothing beats spending an evening with my mom
1751034593,neutral,@TEAMLUDAJUICE you are just wrong!!! Now you've come to brag with a full belly??? Smh ...
1751034611,happy,@lexuslady http://twitpic.com/4vdc3 - Lexus has the Twitpic! Happy mother's day to you Lexus.  I hopw it's a nice one for you.
1751034655,happy,Healthy Wishes. I may just start saying that.
1751034676,neutral,"@rockdrool second wife, what?"
1751034693,neutral,@MOHFANZ Fun times ~ that's my friends beer!  here's the pic'  http://yfrog.com/053agj
1751034722,sad,IM FEELIN RITE.. THE MOOD FLOR TWITTER AFTER DARK...
1751034745,neutral,Sountrack de Juno me deixa feliz
1751034770,fear,"@TheTinyJEWELBox No, that's not right - I remember now.  You were in a fearless tweet - we were both seen as fearless."
1751034771,neutral,@michaelsheen Do you have any idea when the (not so) patient fans will see some teaser pics of you all in costume?
1751034814,happy,"i just made the best turtle ice cream pie everrrrr  btw, happy (soon to be) mothers day!"
1751034869,happy,@IamTam not having your lights on concerns me! Lol! Stay safe!
1751034945,neutral,"@vardenrhode thanks.  thing is so much of it is more design-art, which I hardly ever get a go at, therefore never get much better.."
1751035033,happy,@TheRealKitCat Haha...YAY!!! I'M CURED!!!!
1751035052,happy,@scottlava was fun meeting u today! thanks for all the doodles on the goodies i got! hope u have a super time in TO &amp; visit again soon!
1751035130,happy,"@SunnyBuns Haha, you didn't do anything wrong."
1751035132,surprise,Headin 2 chilis Mr. Presidente's callin my name! Then 2 the ice house
1751035179,neutral,@Sunflowerygirl especially if you're with a vampire
1751035260,neutral,"What are some good places to eat in Los Angeles, want to try something different today"
1751035387,happy,finished proofing the wedding from March .. now just waiting for export and upload before I can share  Still have 2 more sessions to do!
1751035443,happy,"All you moms, get ready to enjoy your much-deserved special day!"
1751035483,surprise,downloading the right/real speedracher now.
1751035518,happy,@CelestialQ good!  now let's go get this done..... www.HennesseyBlack.com
1751035541,fear,@jasontryfon Are they abusing your service? Manual follower management is a pain. I love the style.
1751035686,fear,@ploogle Whaat? That would seem to be a very powerful spell. Kind of tips the scale in their favor.
1751035712,happy,@manu_preet haha one of the many reasons I love you
1751035736,happy,@AnnCurry The photos are AMAZING! What a GREAT subject &amp; way to get people educated about Darfur! HUGS! U are an inspiring woman!
1751035778,happy,"Do you know what? I have a good little life, and I love it."
1751035798,happy,Heading back home with a win!
1751035800,happy,"@RealBillBailey it really made my night. infact, it made my weekend! well done."
1751035827,neutral,"@mediocrefilms Yes, that does sound like a distinct advantage. Fortunately, I enjoy being female."
1751035853,happy,Naps are so lovely
1751035857,neutral,Cleaning up the kitchen &amp;watching the Royals play
1751035901,neutral,At tempe marketplace waiting to see Star Trek.
1751036025,happy,"such a long day, heading to bed  . iloveyou &lt;3"
1751036038,sad,im joining twitter  lol
1751036093,happy,"@Pranajama I've never been to Prague, but if i had the money, it'll be in the 10 first cities I visit"
1751036129,happy,@c4ss4ndr4 do I discern a request for Hulu support? excellent idea!
1751036152,neutral,@RoxyNJustice
1751036162,happy,"watching shark boy and lava girl! on disney channel. hanging out with sarah jane, micah, &amp; rachel"
1751036164,happy,whats going on tonight?!?!?! lets partyyyyy!
1751036185,happy,"@FollowMyJourney Oh girl, get that baby going to bed at 7pm!"
1751036186,fear,"@debadowling...OOOPS AGAIN, the reply button is the RIGHT of the msg...now I'll stop spamming"
1751036231,fear,@ParkerAngel this is very true about @patofnavar! but you do have to admit it was pret-ty funny! im bout to go you tube it!  lol
1751036256,happy,"@Spacegirlnz DON'T PANIC! Hehe, it will be fine. Email it to me"
1751036284,happy,Welll my folkiesss(; im offf to dream land;work in the mornin;ugh;ewwy. Talkkk to me;but tomorrow  &lt;3 lurvee ya'll[;&gt;
1751036327,surprise,@geofferyjohnson looking forward to it. we're sitting at the bar.
1751036340,happy,Whew.... finally home after putting in some hours in the lab. Watching Catch Me if You Can and eating cheese and grapes. Good night
1751036379,surprise,@theellenshow get @kalebnation the twilightguy on your show
1751036459,happy,@mrstreme Thanks so much! I will be back on tour soon. Two new books in the pipeline!
1751036462,happy,i would like to see bacn.me added to tweetdeck as an option for a url shortener   tweetdeck would be even better with #bacon
1751036463,neutral,@KalebNation - Have you dissapeared to go on the Ellen Show?
1751036522,sad,we did what we had to do
1751036552,happy,I should have know that &quot;extra hand&quot; comment would cause trouble...  About to upload House Music and Beyond Vol. 3
1751036557,neutral,chillin tonight (at least for now)
1751036562,neutral,Got into the show early. Jackson's chillen. Lil shorty
1751036577,happy,@she_writes i've been wanting it for 2 years LOL...that and a HD camcorder
1751036606,happy,@cschug We do! Its been to long! I think i have next weekend open. When are you going to have the house warming party
1751036644,happy,You can't take this feeling away from me&lt;3. going to lay down &amp; watch a movie.
1751036714,happy,@Annaeeee yeah I m so happy for them that they should moved on and out there partying I m so happy
1751036814,happy,@Vittyliu a lovely weekend thank you  Whats it like where you live? Exciting im sure  night night xx
1751036825,fear,@13rianDavis sometimes ... you just have to write it off ... and start from the top of your tweet stream.  The past has happened
1751036864,happy,"Good morning, everyone!"
1751036928,happy,@wale I'm gonna havta temp stop fllwing u while ur talkin abt kobe bc I loveeeeeeee him &amp; I'm taking it personal and I like lebron 2.
1751068708,happy,i absolutly love kill bill vol. 1!!! I think lucy liu is sooo gorgeous!!!!
1751068719,neutral,Just back from graduation.  Two more doctors in the family now
1751068742,neutral,@jareason left a comment on your blog post
1751068773,fear,havent been on in awhile.  no point anyways
1751068807,happy,at least I get to watch over time  Let's go Pens!!
1751068825,neutral,"Takes the 554 to Willoughby, St. Nelle, Glie, Old Oak Center, The Big Mall.  So many places to choose from...."
1751068860,happy,@KatjaPresnal Thanks  #sigjeans
1751068872,neutral,@sophie2dopex a great song by East Clubbers
1751068880,happy,Sidebar: the moon is SO beautiful
1751068942,fear,And I just left ana's. Graduation and u saw laura carlos's ex and she's still whack
1751069034,fear,@LovelyLu I don't watch - just wish - TV's been off for months- I love it  Guess I won't win though LOL
1751069047,happy,happpy mothers day
1751069099,happy,"@MikeHuntington oops, me and my drunken stupor lol. Ima check it out"
1751069124,happy,@Keels_90 haha agreed  LOL
1751069131,neutral,cotton candy milkshake
1751069204,happy,Making pork stir-fry and brown rice for dinner.
1751069227,surprise,home in carlsbad with the whole family for mother's day!
1751069262,happy,@LexyMez Thanks so much Alex! Best wishes for the day to you and yours
1751069267,happy,"@slicefate I love the humor, I just reworded it. Like saying &quot;group therapy&quot; instead'a &quot;gang banging&quot;. Keeps my moms off my back.   Hahaha"
1751069309,neutral,@chaotic_barb Thanks  #sigjeans
1751069413,happy,@Pamela010474 that is a good pic  All the guys looked good yesterday tho..don't ya think?
1751069414,happy,i have a crush on someone!
1751069422,neutral,"Hey the letter I sent finally came back today, ill stuff its contents in with the other letter and send it off to you tomorrow"
1751069428,happy,Subway=yum!
1751069433,fear,@Adamfyre absolutely!
1751069453,neutral,@iheartrendering awww. its cool. i ate too much ice cream
1751069465,happy,Playing d.j in Ray's ride! On our way to have some delish sushi
1751069466,neutral,@ftskim i'm both. But more girl than guy.
1751069543,happy,"@justlikethem I would lime them. Or lemon?  And deal, sounds fabulous to me!  Text me up when you're back"
1751069576,happy,Just shot my new .22 rifle!  The auto-reset plinker target I built in shop class works great!
1751069674,happy,"@Bout14  Yeah, I only drank a little bit anyways. It definitely was the show and not the drink!!"
1751069696,happy,ï¿½ï¿½We are ready for the new generation!!...Oh yeah...We are a Backstreet fans and we are proud about it!!
1751069862,neutral,"here it's 3:34  a.m. and i'm at home, after a night in a pub"
1751069963,surprise,"@xCUNHAx o yea? awwww, how sweet!! U r good kids!"
1751069976,happy,I lafff the rain
1751069990,neutral,@twistedraisin and movies too!!!
1751070081,happy,"@bandit_zero its cool, and thats good"
